Time [\fm\ns]	x(t)	feedback	x(t-\ft\n)+\ff\n	MZM-out
1.929200e+02	1.251406e-01	6.488507e-01	-2.544149e-01	4.861319e-01
1.929400e+02	1.189727e-01	6.479506e-01	-2.549844e-01	4.843436e-01
1.929600e+02	1.221566e-01	6.472462e-01	-2.547326e-01	4.851343e-01
1.929800e+02	1.191239e-01	6.463449e-01	-2.549609e-01	4.844173e-01
1.930000e+02	1.267139e-01	6.486250e-01	-2.545942e-01	4.855688e-01
1.930200e+02	7.142310e-02	6.001111e-01	-2.660108e-01	4.497853e-01
1.930400e+02	7.263336e-02	6.008318e-01	-2.659071e-01	4.501094e-01
1.930600e+02	7.698348e-02	6.001858e-01	-2.660918e-01	4.495323e-01
1.930800e+02	7.349803e-02	5.985481e-01	-2.665094e-01	4.482272e-01
1.931000e+02	7.263060e-02	6.006387e-01	-2.660252e-01	4.497404e-01
1.931200e+02	7.336062e-02	6.016110e-01	-2.658872e-01	4.501719e-01
1.931400e+02	7.061780e-02	5.986744e-01	-2.663126e-01	4.488422e-01
1.931600e+02	7.293434e-02	5.992408e-01	-2.663058e-01	4.488634e-01
1.931800e+02	7.118780e-02	5.993340e-01	-2.662308e-01	4.490977e-01
1.932000e+02	7.378529e-02	6.002648e-01	-2.659842e-01	4.498686e-01
1.932200e+02	3.791354e-01	9.043680e-01	-2.583530e-01	4.737703e-01
1.932400e+02	3.857346e-01	9.107834e-01	-2.572065e-01	4.773679e-01
1.932600e+02	3.756028e-01	9.033947e-01	-2.585140e-01	4.732651e-01
1.932800e+02	3.795169e-01	9.054445e-01	-2.580657e-01	4.746716e-01
1.933000e+02	3.812849e-01	9.031772e-01	-2.584100e-01	4.735914e-01
1.933200e+02	3.802080e-01	9.073454e-01	-2.577443e-01	4.756803e-01
1.933400e+02	3.779616e-01	9.027564e-01	-2.585569e-01	4.731306e-01
1.933600e+02	3.830807e-01	9.095621e-01	-2.574852e-01	4.764933e-01
1.933800e+02	3.810106e-01	9.069777e-01	-2.580723e-01	4.746509e-01
1.934000e+02	3.786942e-01	9.063135e-01	-2.580339e-01	4.747715e-01
1.934200e+02	3.773392e-01	9.040804e-01	-2.584759e-01	4.733848e-01
1.934400e+02	3.710703e-01	9.046671e-01	-2.581420e-01	4.744324e-01
1.934600e+02	3.729928e-01	9.040112e-01	-2.585176e-01	4.732540e-01
1.934800e+02	3.722067e-01	9.033598e-01	-2.584975e-01	4.733168e-01
1.935000e+02	3.737560e-01	9.065884e-01	-2.580640e-01	4.746771e-01
1.935200e+02	3.775835e-01	9.041815e-01	-2.584664e-01	4.734146e-01
1.935400e+02	3.766099e-01	9.066419e-01	-2.579457e-01	4.750483e-01
1.935600e+02	3.750258e-01	9.064072e-01	-2.578462e-01	4.753605e-01
1.935800e+02	3.760698e-01	9.080360e-01	-2.576576e-01	4.759521e-01
1.936000e+02	3.712442e-01	9.055124e-01	-2.581369e-01	4.744483e-01
1.936200e+02	6.080724e-01	1.133583e+00	-2.198407e-01	5.941822e-01
1.936400e+02	5.997139e-01	1.127650e+00	-2.207549e-01	5.913600e-01
1.936600e+02	5.977595e-01	1.127748e+00	-2.208605e-01	5.910338e-01
1.936800e+02	5.918928e-01	1.131094e+00	-2.201057e-01	5.933645e-01
1.937000e+02	5.958493e-01	1.131713e+00	-2.201558e-01	5.932099e-01
1.937200e+02	5.939694e-01	1.128391e+00	-2.208407e-01	5.910949e-01
1.937400e+02	5.957026e-01	1.132525e+00	-2.201190e-01	5.933235e-01
1.937600e+02	5.945035e-01	1.130684e+00	-2.202226e-01	5.930036e-01
1.937800e+02	5.969933e-01	1.128084e+00	-2.209076e-01	5.908884e-01
1.938000e+02	6.027189e-01	1.130889e+00	-2.204949e-01	5.921631e-01
1.938200e+02	-4.907893e-01	4.260683e-02	-2.609255e-01	4.657034e-01
1.938400e+02	-4.880704e-01	4.245136e-02	-2.612763e-01	4.646040e-01
1.938600e+02	-4.847819e-01	4.271052e-02	-2.605694e-01	4.668198e-01
1.938800e+02	-4.934567e-01	4.269066e-02	-2.605507e-01	4.668784e-01
1.939000e+02	-4.912676e-01	4.272116e-02	-2.605477e-01	4.668878e-01
1.939200e+02	-4.928681e-01	4.246775e-02	-2.613566e-01	4.643523e-01
1.939400e+02	-4.943446e-01	4.262075e-02	-2.609920e-01	4.654952e-01
1.939600e+02	-4.902926e-01	4.270447e-02	-2.604799e-01	4.671001e-01
1.939800e+02	-4.869486e-01	4.268569e-02	-2.606773e-01	4.664814e-01
1.940000e+02	-4.851935e-01	4.286031e-02	-2.599575e-01	4.687381e-01
1.940200e+02	4.708262e-01	1.003582e+00	-2.418104e-01	5.257172e-01
1.940400e+02	4.637985e-01	9.976466e-01	-2.427869e-01	5.226528e-01
1.940600e+02	4.727064e-01	1.002216e+00	-2.419283e-01	5.253472e-01
1.940800e+02	4.675946e-01	1.000980e+00	-2.420672e-01	5.249113e-01
1.941000e+02	4.604395e-01	9.986181e-01	-2.427475e-01	5.227764e-01
1.941200e+02	4.619637e-01	1.001145e+00	-2.420071e-01	5.251000e-01
1.941400e+02	4.696289e-01	1.002544e+00	-2.417951e-01	5.257649e-01
1.941600e+02	4.672242e-01	1.000869e+00	-2.422722e-01	5.242681e-01
1.941800e+02	4.695373e-01	1.002073e+00	-2.419866e-01	5.251643e-01
1.942000e+02	4.631306e-01	1.004339e+00	-2.418036e-01	5.257384e-01
1.942200e+02	-2.057028e-01	3.293691e-01	-2.513760e-01	4.956771e-01
1.942400e+02	-2.050162e-01	3.269481e-01	-2.528068e-01	4.911825e-01
1.942600e+02	-2.077433e-01	3.276809e-01	-2.523043e-01	4.927610e-01
1.942800e+02	-2.074465e-01	3.279323e-01	-2.521267e-01	4.933189e-01
1.943000e+02	-2.047429e-01	3.270778e-01	-2.526406e-01	4.917047e-01
1.943200e+02	-2.068985e-01	3.273442e-01	-2.521895e-01	4.931218e-01
1.943400e+02	-2.076267e-01	3.286044e-01	-2.519373e-01	4.939139e-01
1.943600e+02	-2.055415e-01	3.268022e-01	-2.525461e-01	4.920016e-01
1.943800e+02	-2.004687e-01	3.282395e-01	-2.519867e-01	4.937588e-01
1.944000e+02	-2.037793e-01	3.275835e-01	-2.525357e-01	4.920343e-01
1.944200e+02	4.523395e-01	9.897063e-01	-2.440288e-01	5.187548e-01
1.944400e+02	4.541953e-01	9.883568e-01	-2.441869e-01	5.182584e-01
1.944600e+02	4.609927e-01	9.877565e-01	-2.443523e-01	5.177390e-01
1.944800e+02	4.554254e-01	9.887557e-01	-2.444271e-01	5.175042e-01
1.945000e+02	4.566089e-01	9.917394e-01	-2.438715e-01	5.192485e-01
1.945200e+02	4.584999e-01	9.909517e-01	-2.437056e-01	5.197694e-01
1.945400e+02	4.570626e-01	9.891608e-01	-2.441321e-01	5.184304e-01
1.945600e+02	4.573125e-01	9.905332e-01	-2.440631e-01	5.186470e-01
1.945800e+02	4.572027e-01	9.891576e-01	-2.441445e-01	5.183914e-01
1.946000e+02	4.552052e-01	9.883464e-01	-2.442045e-01	5.182031e-01
1.946200e+02	2.691068e-01	8.049065e-01	-2.169369e-01	6.031253e-01
1.946400e+02	2.742904e-01	8.073318e-01	-2.164985e-01	6.044724e-01
1.946600e+02	2.724004e-01	8.092385e-01	-2.159238e-01	6.062375e-01
1.946800e+02	2.744193e-01	8.085392e-01	-2.160970e-01	6.057057e-01
1.947000e+02	2.737656e-01	8.084468e-01	-2.161175e-01	6.056428e-01
1.947200e+02	2.733479e-01	8.097316e-01	-2.159600e-01	6.061263e-01
1.947400e+02	2.709352e-01	8.074356e-01	-2.163956e-01	6.047885e-01
1.947600e+02	2.690771e-01	8.061084e-01	-2.169029e-01	6.032297e-01
1.947800e+02	2.683166e-01	8.063077e-01	-2.167078e-01	6.038296e-01
1.948000e+02	2.735982e-01	8.073204e-01	-2.164315e-01	6.046784e-01
1.948200e+02	-4.990149e-01	4.338571e-02	-2.583003e-01	4.739358e-01
1.948400e+02	-4.911428e-01	4.340259e-02	-2.583993e-01	4.736249e-01
1.948600e+02	-4.961950e-01	4.321076e-02	-2.589296e-01	4.719615e-01
1.948800e+02	-4.941594e-01	4.336090e-02	-2.582479e-01	4.741000e-01
1.949000e+02	-4.864213e-01	4.357432e-02	-2.574978e-01	4.764537e-01
1.949200e+02	-4.905431e-01	4.342549e-02	-2.581043e-01	4.745505e-01
1.949400e+02	-4.919824e-01	4.338934e-02	-2.581149e-01	4.745174e-01
1.949600e+02	-4.979131e-01	4.340442e-02	-2.580211e-01	4.748117e-01
1.949800e+02	-4.832160e-01	4.342406e-02	-2.581763e-01	4.743248e-01
1.950000e+02	-4.912233e-01	4.340266e-02	-2.581082e-01	4.745385e-01
1.950200e+02	5.476235e-01	1.076068e+00	-2.295320e-01	5.641250e-01
1.950400e+02	5.376190e-01	1.076620e+00	-2.295977e-01	5.639202e-01
1.950600e+02	5.443217e-01	1.078420e+00	-2.290587e-01	5.655993e-01
1.950800e+02	5.426053e-01	1.079540e+00	-2.288901e-01	5.661243e-01
1.951000e+02	5.442409e-01	1.077415e+00	-2.293313e-01	5.647503e-01
1.951200e+02	5.424989e-01	1.078089e+00	-2.292665e-01	5.649521e-01
1.951400e+02	5.406068e-01	1.078487e+00	-2.294121e-01	5.644987e-01
1.951600e+02	5.443526e-01	1.077786e+00	-2.293855e-01	5.645813e-01
1.951800e+02	5.398481e-01	1.078119e+00	-2.291470e-01	5.653244e-01
1.952000e+02	5.386246e-01	1.075067e+00	-2.297195e-01	5.635408e-01
1.952200e+02	-4.928225e-01	4.457203e-02	-2.537768e-01	4.881359e-01
1.952400e+02	-4.950138e-01	4.494983e-02	-2.526209e-01	4.917664e-01
1.952600e+02	-4.954313e-01	4.464126e-02	-2.537332e-01	4.882728e-01
1.952800e+02	-4.888616e-01	4.471677e-02	-2.535775e-01	4.887619e-01
1.953000e+02	-4.891064e-01	4.451366e-02	-2.543421e-01	4.863607e-01
1.953200e+02	-4.931579e-01	4.459443e-02	-2.539537e-01	4.875803e-01
1.953400e+02	-4.887146e-01	4.469288e-02	-2.534444e-01	4.891801e-01
1.953600e+02	-4.882449e-01	4.476790e-02	-2.533564e-01	4.894562e-01
1.953800e+02	-4.957117e-01	4.461087e-02	-2.537268e-01	4.882929e-01
1.954000e+02	-4.883140e-01	4.457654e-02	-2.539023e-01	4.877419e-01
1.954200e+02	4.388365e-01	9.705539e-01	-2.474101e-01	5.081360e-01
1.954400e+02	4.360558e-01	9.669019e-01	-2.476917e-01	5.072513e-01
1.954600e+02	4.352351e-01	9.689046e-01	-2.475350e-01	5.077438e-01
1.954800e+02	4.275841e-01	9.724687e-01	-2.470184e-01	5.093663e-01
1.955000e+02	4.385858e-01	9.652551e-01	-2.483043e-01	5.053272e-01
1.955200e+02	4.274458e-01	9.686572e-01	-2.474463e-01	5.080222e-01
1.955400e+02	4.350056e-01	9.671692e-01	-2.479064e-01	5.065771e-01
1.955600e+02	4.357878e-01	9.670543e-01	-2.480023e-01	5.062759e-01
1.955800e+02	4.303470e-01	9.702413e-01	-2.473321e-01	5.083809e-01
1.956000e+02	4.383227e-01	9.704101e-01	-2.473700e-01	5.082621e-01
1.956200e+02	1.637538e-01	7.019971e-01	-2.417370e-01	5.259472e-01
1.956400e+02	1.636186e-01	7.060305e-01	-2.407893e-01	5.289200e-01
1.956600e+02	1.679782e-01	7.037260e-01	-2.413230e-01	5.272462e-01
1.956800e+02	1.658339e-01	7.063903e-01	-2.407309e-01	5.291034e-01
1.957000e+02	1.636359e-01	6.989998e-01	-2.425838e-01	5.232902e-01
1.957200e+02	1.675570e-01	7.057372e-01	-2.409626e-01	5.283767e-01
1.957400e+02	1.615863e-01	7.053428e-01	-2.408190e-01	5.288269e-01
1.957600e+02	1.634736e-01	7.025456e-01	-2.416909e-01	5.260920e-01
1.957800e+02	1.663035e-01	7.034411e-01	-2.414228e-01	5.269330e-01
1.958000e+02	1.701954e-01	7.050455e-01	-2.411872e-01	5.276722e-01
1.958200e+02	-2.246520e-01	3.156031e-01	-2.579168e-01	4.751389e-01
1.958400e+02	-2.267441e-01	3.133213e-01	-2.590346e-01	4.716321e-01
1.958600e+02	-2.206186e-01	3.144473e-01	-2.586075e-01	4.729721e-01
1.958800e+02	-2.227247e-01	3.142829e-01	-2.586402e-01	4.728692e-01
1.959000e+02	-2.268362e-01	3.140059e-01	-2.587513e-01	4.725209e-01
1.959200e+02	-2.176403e-01	3.138442e-01	-2.589317e-01	4.719548e-01
1.959400e+02	-2.247236e-01	3.149004e-01	-2.581893e-01	4.742840e-01
1.959600e+02	-2.211071e-01	3.160391e-01	-2.579313e-01	4.750934e-01
1.959800e+02	-2.189496e-01	3.135391e-01	-2.588633e-01	4.721695e-01
1.960000e+02	-2.192076e-01	3.142390e-01	-2.586503e-01	4.728375e-01
1.960200e+02	5.088602e-01	1.045568e+00	-2.347106e-01	5.479593e-01
1.960400e+02	5.096578e-01	1.046144e+00	-2.349058e-01	5.473486e-01
1.960600e+02	5.090069e-01	1.047074e+00	-2.345731e-01	5.483891e-01
1.960800e+02	5.093080e-01	1.044410e+00	-2.349660e-01	5.471604e-01
1.961000e+02	5.042591e-01	1.045518e+00	-2.348356e-01	5.475683e-01
1.961200e+02	5.090219e-01	1.044662e+00	-2.349018e-01	5.473613e-01
1.961400e+02	5.051870e-01	1.043862e+00	-2.349787e-01	5.471209e-01
1.961600e+02	5.067965e-01	1.045839e+00	-2.346566e-01	5.481280e-01
1.961800e+02	5.083548e-01	1.047427e+00	-2.344847e-01	5.486655e-01
1.962000e+02	5.115765e-01	1.045415e+00	-2.348649e-01	5.474766e-01
1.962200e+02	2.519561e-01	7.914646e-01	-2.202230e-01	5.930024e-01
1.962400e+02	2.513830e-01	7.892548e-01	-2.208510e-01	5.910631e-01
1.962600e+02	2.452033e-01	7.905234e-01	-2.205062e-01	5.921281e-01
1.962800e+02	2.556291e-01	7.926779e-01	-2.200105e-01	5.936581e-01
1.963000e+02	2.477200e-01	7.906882e-01	-2.205651e-01	5.919463e-01
1.963200e+02	2.498137e-01	7.901839e-01	-2.204941e-01	5.921655e-01
1.963400e+02	2.503004e-01	7.860997e-01	-2.214653e-01	5.891649e-01
1.963600e+02	2.424496e-01	7.875600e-01	-2.211273e-01	5.902097e-01
1.963800e+02	2.468525e-01	7.894588e-01	-2.208064e-01	5.912011e-01
1.964000e+02	2.505804e-01	7.904762e-01	-2.205392e-01	5.920261e-01
1.964200e+02	-1.164584e-01	4.287071e-01	-2.032483e-01	6.447715e-01
1.964400e+02	-1.093848e-01	4.279577e-01	-2.035200e-01	6.439544e-01
1.964600e+02	-1.148999e-01	4.275292e-01	-2.037283e-01	6.433275e-01
1.964800e+02	-1.193059e-01	4.292254e-01	-2.030197e-01	6.454589e-01
1.965000e+02	-1.109711e-01	4.281882e-01	-2.033680e-01	6.444117e-01
1.965200e+02	-1.125100e-01	4.273349e-01	-2.040111e-01	6.424762e-01
1.965400e+02	-1.099818e-01	4.281143e-01	-2.036090e-01	6.436866e-01
1.965600e+02	-1.138799e-01	4.266544e-01	-2.041508e-01	6.420556e-01
1.965800e+02	-1.107642e-01	4.283687e-01	-2.030715e-01	6.453032e-01
1.966000e+02	-1.162002e-01	4.278295e-01	-2.037159e-01	6.433650e-01
1.966200e+02	-4.849927e-01	5.658419e-02	-2.118950e-01	6.185698e-01
1.966400e+02	-4.842525e-01	5.661005e-02	-2.117091e-01	6.191374e-01
1.966600e+02	-4.758627e-01	5.641455e-02	-2.124602e-01	6.168441e-01
1.966800e+02	-4.830174e-01	5.649243e-02	-2.121757e-01	6.177132e-01
1.967000e+02	-4.862254e-01	5.667295e-02	-2.114105e-01	6.200482e-01
1.967200e+02	-4.777882e-01	5.659984e-02	-2.119231e-01	6.184842e-01
1.967400e+02	-4.838032e-01	5.652164e-02	-2.120380e-01	6.181335e-01
1.967600e+02	-4.830805e-01	5.650057e-02	-2.121266e-01	6.178629e-01
1.967800e+02	-4.794344e-01	5.620915e-02	-2.132309e-01	6.144887e-01
1.968000e+02	-4.822285e-01	5.646828e-02	-2.122517e-01	6.174811e-01
1.968200e+02	-1.299774e-01	4.069866e-01	-2.138035e-01	6.127368e-01
1.968400e+02	-1.325898e-01	4.081273e-01	-2.134522e-01	6.138119e-01
1.968600e+02	-1.270371e-01	4.063694e-01	-2.140857e-01	6.118730e-01
1.968800e+02	-1.301435e-01	4.069197e-01	-2.139783e-01	6.122018e-01
1.969000e+02	-1.299806e-01	4.063318e-01	-2.140817e-01	6.118852e-01
1.969200e+02	-1.311194e-01	4.070555e-01	-2.139726e-01	6.122192e-01
1.969400e+02	-1.328663e-01	4.063130e-01	-2.143558e-01	6.110457e-01
1.969600e+02	-1.373115e-01	4.068033e-01	-2.140430e-01	6.120036e-01
1.969800e+02	-1.261046e-01	4.073372e-01	-2.137097e-01	6.130241e-01
1.970000e+02	-1.307148e-01	4.051985e-01	-2.149429e-01	6.092467e-01
1.970200e+02	-4.928093e-01	4.834210e-02	-2.408376e-01	5.287688e-01
1.970400e+02	-4.846132e-01	4.843664e-02	-2.407378e-01	5.290817e-01
1.970600e+02	-4.876277e-01	4.865394e-02	-2.399676e-01	5.314968e-01
1.970800e+02	-4.817371e-01	4.851765e-02	-2.403029e-01	5.304454e-01
1.971000e+02	-4.879184e-01	4.862797e-02	-2.399513e-01	5.315480e-01
1.971200e+02	-4.863450e-01	4.841344e-02	-2.406993e-01	5.292024e-01
1.971400e+02	-4.863426e-01	4.855352e-02	-2.401521e-01	5.309184e-01
1.971600e+02	-4.883721e-01	4.840195e-02	-2.405552e-01	5.296542e-01
1.971800e+02	-4.863952e-01	4.838850e-02	-2.405823e-01	5.295693e-01
1.972000e+02	-4.883496e-01	4.841424e-02	-2.406278e-01	5.294266e-01
1.972200e+02	-2.108376e-01	3.227659e-01	-2.545801e-01	4.856132e-01
1.972400e+02	-2.114814e-01	3.231683e-01	-2.541812e-01	4.868659e-01
1.972600e+02	-2.092590e-01	3.220665e-01	-2.549418e-01	4.844775e-01
1.972800e+02	-2.029646e-01	3.234794e-01	-2.541401e-01	4.869950e-01
1.973000e+02	-2.062501e-01	3.219830e-01	-2.549691e-01	4.843915e-01
1.973200e+02	-2.106564e-01	3.224506e-01	-2.546139e-01	4.855072e-01
1.973400e+02	-2.091985e-01	3.229665e-01	-2.544513e-01	4.860176e-01
1.973600e+02	-2.152933e-01	3.243118e-01	-2.536676e-01	4.884790e-01
1.973800e+02	-2.097110e-01	3.236637e-01	-2.542073e-01	4.867840e-01
1.974000e+02	-2.078460e-01	3.219368e-01	-2.548290e-01	4.848317e-01
1.974200e+02	7.993853e-02	6.170347e-01	-2.620348e-01	4.622276e-01
1.974400e+02	8.727219e-02	6.194797e-01	-2.614198e-01	4.641544e-01
1.974600e+02	8.283866e-02	6.153928e-01	-2.626543e-01	4.602873e-01
1.974800e+02	8.246037e-02	6.144893e-01	-2.627842e-01	4.598805e-01
1.975000e+02	8.160123e-02	6.141142e-01	-2.627447e-01	4.600040e-01
1.975200e+02	8.559454e-02	6.175982e-01	-2.622127e-01	4.616702e-01
1.975400e+02	8.671842e-02	6.145823e-01	-2.627173e-01	4.600901e-01
1.975600e+02	8.221452e-02	6.179124e-01	-2.618576e-01	4.627828e-01
1.975800e+02	7.957031e-02	6.170820e-01	-2.621251e-01	4.619448e-01
1.976000e+02	8.338595e-02	6.175511e-01	-2.618200e-01	4.629007e-01
1.976200e+02	3.870649e-01	9.221651e-01	-2.554947e-01	4.827413e-01
1.976400e+02	3.892036e-01	9.217988e-01	-2.553328e-01	4.832495e-01
1.976600e+02	3.855900e-01	9.208865e-01	-2.555519e-01	4.825618e-01
1.976800e+02	3.837848e-01	9.210323e-01	-2.555610e-01	4.825330e-01
1.977000e+02	3.891504e-01	9.197164e-01	-2.556288e-01	4.823203e-01
1.977200e+02	3.869924e-01	9.208941e-01	-2.557049e-01	4.820813e-01
1.977400e+02	3.867661e-01	9.227588e-01	-2.553280e-01	4.832647e-01
1.977600e+02	3.832450e-01	9.208421e-01	-2.556608e-01	4.822200e-01
1.977800e+02	3.859730e-01	9.214407e-01	-2.554096e-01	4.830086e-01
1.978000e+02	3.841403e-01	9.193948e-01	-2.556463e-01	4.822655e-01
1.978200e+02	5.981870e-01	1.133692e+00	-2.199744e-01	5.937698e-01
1.978400e+02	6.044906e-01	1.137859e+00	-2.192952e-01	5.958648e-01
1.978600e+02	5.943167e-01	1.132039e+00	-2.202615e-01	5.928837e-01
1.978800e+02	6.010120e-01	1.135947e+00	-2.194812e-01	5.952910e-01
1.979000e+02	5.971969e-01	1.133645e+00	-2.199499e-01	5.938452e-01
1.979200e+02	5.929793e-01	1.134540e+00	-2.199325e-01	5.938988e-01
1.979400e+02	5.960242e-01	1.132879e+00	-2.200958e-01	5.933951e-01
1.979600e+02	5.976041e-01	1.134776e+00	-2.197107e-01	5.945832e-01
1.979800e+02	5.969388e-01	1.132986e+00	-2.202229e-01	5.930028e-01
1.980000e+02	5.943665e-01	1.132666e+00	-2.202472e-01	5.929277e-01
1.980200e+02	-1.306704e-01	4.078829e-01	-2.135431e-01	6.135336e-01
1.980400e+02	-1.377347e-01	4.067018e-01	-2.140948e-01	6.118450e-01
1.980600e+02	-1.303363e-01	4.073721e-01	-2.136663e-01	6.131567e-01
1.980800e+02	-1.290381e-01	4.074337e-01	-2.135682e-01	6.134569e-01
1.981000e+02	-1.257907e-01	4.082649e-01	-2.134767e-01	6.137370e-01
1.981200e+02	-1.302811e-01	4.078777e-01	-2.133882e-01	6.140076e-01
1.981400e+02	-1.321954e-01	4.069178e-01	-2.140425e-01	6.120053e-01
1.981600e+02	-1.304860e-01	4.063867e-01	-2.143379e-01	6.111007e-01
1.981800e+02	-1.296844e-01	4.063899e-01	-2.144959e-01	6.106166e-01
1.982000e+02	-1.312187e-01	4.067594e-01	-2.139852e-01	6.121807e-01
1.982200e+02	-1.406565e-01	3.986959e-01	-2.179707e-01	5.999452e-01
1.982400e+02	-1.364701e-01	3.996685e-01	-2.174322e-01	6.016023e-01
1.982600e+02	-1.388776e-01	3.986136e-01	-2.180089e-01	5.998276e-01
1.982800e+02	-1.394813e-01	3.989599e-01	-2.180603e-01	5.996692e-01
1.983000e+02	-1.421674e-01	3.986782e-01	-2.180951e-01	5.995621e-01
1.983200e+02	-1.436156e-01	3.980407e-01	-2.183338e-01	5.988271e-01
1.983400e+02	-1.379713e-01	3.981785e-01	-2.181638e-01	5.993506e-01
1.983600e+02	-1.435008e-01	3.982557e-01	-2.183534e-01	5.987670e-01
1.983800e+02	-1.328035e-01	3.974457e-01	-2.187388e-01	5.975796e-01
1.984000e+02	-1.376047e-01	3.987884e-01	-2.179542e-01	5.999960e-01
1.984200e+02	-4.881793e-01	5.129158e-02	-2.304059e-01	5.614012e-01
1.984400e+02	-4.856330e-01	5.126170e-02	-2.305905e-01	5.608256e-01
1.984600e+02	-4.823961e-01	5.122183e-02	-2.307800e-01	5.602349e-01
1.984800e+02	-4.863365e-01	5.131779e-02	-2.304693e-01	5.612037e-01
1.985000e+02	-4.882136e-01	5.118514e-02	-2.309870e-01	5.595891e-01
1.985200e+02	-4.840822e-01	5.139842e-02	-2.303006e-01	5.617295e-01
1.985400e+02	-4.806184e-01	5.134503e-02	-2.303581e-01	5.615503e-01
1.985600e+02	-4.889991e-01	5.126825e-02	-2.307756e-01	5.602485e-01
1.985800e+02	-4.822082e-01	5.124764e-02	-2.306041e-01	5.607833e-01
1.986000e+02	-4.851911e-01	5.134155e-02	-2.305282e-01	5.610199e-01
1.986200e+02	-1.689049e-01	3.657050e-01	-2.343299e-01	5.491495e-01
1.986400e+02	-1.672592e-01	3.656196e-01	-2.341352e-01	5.497582e-01
1.986600e+02	-1.747329e-01	3.652206e-01	-2.340791e-01	5.499338e-01
1.986800e+02	-1.693440e-01	3.646810e-01	-2.343606e-01	5.490537e-01
1.987000e+02	-1.715673e-01	3.649472e-01	-2.342852e-01	5.492892e-01
1.987200e+02	-1.688661e-01	3.646478e-01	-2.344160e-01	5.488805e-01
1.987400e+02	-1.681722e-01	3.652402e-01	-2.341083e-01	5.498422e-01
1.987600e+02	-1.690625e-01	3.642947e-01	-2.346553e-01	5.481323e-01
1.987800e+02	-1.742225e-01	3.643636e-01	-2.345122e-01	5.485797e-01
1.988000e+02	-1.689959e-01	3.653242e-01	-2.340753e-01	5.499455e-01
1.988200e+02	1.935773e-01	7.243264e-01	-2.365524e-01	5.421966e-01
1.988400e+02	1.873743e-01	7.231998e-01	-2.368260e-01	5.413400e-01
1.988600e+02	1.893699e-01	7.242523e-01	-2.366003e-01	5.420468e-01
1.988800e+02	1.880459e-01	7.248596e-01	-2.364519e-01	5.425113e-01
1.989000e+02	1.880702e-01	7.212946e-01	-2.371319e-01	5.403823e-01
1.989200e+02	1.855321e-01	7.245916e-01	-2.363077e-01	5.429625e-01
1.989400e+02	1.840348e-01	7.240957e-01	-2.364345e-01	5.425657e-01
1.989600e+02	1.855968e-01	7.239915e-01	-2.366726e-01	5.418203e-01
1.989800e+02	1.883089e-01	7.269716e-01	-2.360202e-01	5.438625e-01
1.990000e+02	1.872884e-01	7.221412e-01	-2.370186e-01	5.407372e-01
1.990200e+02	-1.816888e-01	3.565685e-01	-2.383102e-01	5.366915e-01
1.990400e+02	-1.794114e-01	3.567812e-01	-2.383225e-01	5.366531e-01
1.990600e+02	-1.775348e-01	3.567067e-01	-2.380809e-01	5.374100e-01
1.990800e+02	-1.752425e-01	3.566761e-01	-2.382386e-01	5.369159e-01
1.991000e+02	-1.778759e-01	3.565671e-01	-2.382461e-01	5.368925e-01
1.991200e+02	-1.785717e-01	3.563220e-01	-2.385646e-01	5.358945e-01
1.991400e+02	-1.791176e-01	3.569441e-01	-2.382737e-01	5.368061e-01
1.991600e+02	-1.771317e-01	3.552980e-01	-2.387521e-01	5.353069e-01
1.991800e+02	-1.770316e-01	3.571751e-01	-2.381666e-01	5.371414e-01
1.992000e+02	-1.747299e-01	3.573154e-01	-2.379885e-01	5.376994e-01
1.992200e+02	-1.940976e-01	3.394313e-01	-2.466315e-01	5.105816e-01
1.992400e+02	-2.001257e-01	3.392026e-01	-2.466135e-01	5.106383e-01
1.992600e+02	-1.992210e-01	3.398011e-01	-2.465396e-01	5.108703e-01
1.992800e+02	-1.939458e-01	3.390804e-01	-2.468953e-01	5.097530e-01
1.993000e+02	-1.900397e-01	3.403516e-01	-2.462097e-01	5.119065e-01
1.993200e+02	-1.948246e-01	3.389517e-01	-2.469672e-01	5.095273e-01
1.993400e+02	-1.938072e-01	3.395056e-01	-2.466115e-01	5.106443e-01
1.993600e+02	-1.888404e-01	3.409318e-01	-2.458819e-01	5.129358e-01
1.993800e+02	-1.975582e-01	3.391534e-01	-2.465664e-01	5.107863e-01
1.994000e+02	-1.943800e-01	3.397253e-01	-2.463246e-01	5.115455e-01
1.994200e+02	6.551414e-01	1.184706e+00	-2.113090e-01	6.203576e-01
1.994400e+02	6.552610e-01	1.187412e+00	-2.107685e-01	6.220051e-01
1.994600e+02	6.521987e-01	1.185699e+00	-2.109850e-01	6.213453e-01
1.994800e+02	6.542232e-01	1.189287e+00	-2.105816e-01	6.225744e-01
1.995000e+02	6.551980e-01	1.187760e+00	-2.107670e-01	6.220095e-01
1.995200e+02	6.522631e-01	1.186506e+00	-2.108374e-01	6.217950e-01
1.995400e+02	6.537760e-01	1.192017e+00	-2.100537e-01	6.241814e-01
1.995600e+02	6.540823e-01	1.187171e+00	-2.106913e-01	6.222403e-01
1.995800e+02	6.529261e-01	1.186729e+00	-2.108606e-01	6.217244e-01
1.996000e+02	6.483656e-01	1.186845e+00	-2.107142e-01	6.221705e-01
1.996200e+02	-4.851053e-01	5.350674e-02	-2.229069e-01	5.847049e-01
